StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent2_1,Consent2_2,Consent2_3,Eligibility2,Eligibility3,TestTrat,C_Min+58,C_Min+58_3_TEXT,T1_Min+58Slider,T1_Min+58Slider_6_TEXT,T2_Min+SB,T2_Min+SB_3_TEXT,T3_Min+SBSlider,T3_Min+SBSlider_6_TEXT,S1_1,ITP246_1,ITP246_2,ITP201,ITP180,ITP170,ITP165,ITP175,ITP190,ITP195,ITP185,ITP223,ITP212,ITP206,ITP217,ITP234,ITP228,ITP240,ITP296,ITP323,ITP309,ITP316,ITP303,ITP336,ITP343,ITP329,ITP270,ITP258,ITP252,ITP264,ITP283,ITP277,ITP290,FL1,FL2,FL3,DebtAversion1_1,DebtAversion1_2,DebtAversion1_3,Demographics1,Free1,ticket,s,g,balance,min,testing,sliderValue,sliderCount1,sliderCount2,sliderCount3,sliderCount4,sliderCount5,sliderCount6,sliderCount7,sliderCount8,sliderCount9,condition
2024-01-15 09:07:21,2024-01-15 09:08:40,IP Address,152.230.187.189,100,79,True,2024-01-15 09:08:41,R_10v0Mh0MBB4ZW78,,,,,-33.3574,-70.6402,anonymous,EN,Yes,Yes,Yes,I am not sure if I have used a credit card,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,34,off,,,,,,,,,,,treat2
2024-01-15 10:14:14,2024-01-15 10:15:45,Survey Preview,,100,91,True,2024-01-15 10:15:47,R_5r8PecU0eoQkBc7,,,,,-33.4521,-70.6536,preview,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Don't know / Refuse to answer,In 12 months,Don't know / Refuse to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Refuse to answer,Refuse to answer,Refuse to answer,Strongly agree,Somewhat agree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,,,,1678,34,off,952,0,0,0,0,2,3,3,3,3,treat3
2024-01-15 17:12:13,2024-01-15 17:18:28,IP Address,191.126.60.79,100,375,True,2024-01-15 17:18:29,R_1eFWYMa9Y5AqjO3,,,,,-33.4521,-70.6536,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Statement balance,,,,Very confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Disagree,Neither agree nor disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,,,,1678,34,off,,,,,,,,,,,treat2
2024-01-17 10:12:00,2024-01-17 10:15:06,IP Address,179.189.216.39,100,186,True,2024-01-17 10:15:07,R_1J8VHzB3Ov9gigx,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Minimum payment,,,,,,,,Very unconfident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,In 12 months,,Don't know / Refuse to answer,,,,,,,,Exactly $102,More than today,False,Disagree,Somewhat agree,Somewhat disagree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,,,,1678,34,off,,,,,,,,,,,control
2024-01-17 10:11:29,2024-01-17 10:15:08,IP Address,191.126.149.254,100,218,True,2024-01-17 10:15:08,R_1ze71WOdMhLQjDj,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Extremely unconfident,In 12 months,,Today,,,,,,,,Today,,,,In 12 months,Today,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Somewhat disagree,Somewhat agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)","Return, opportunity cost",,,,1678,34,off,,,,,,,,,,,control
2024-01-17 10:11:30,2024-01-17 10:15:11,IP Address,186.11.12.57,100,221,True,2024-01-17 10:15:12,R_3Y4kPpsh1LJIwHu,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Statement balance,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,Today,,,,In 12 months,In 12 months,,More than $102,Less than today,False,Somewhat agree,Somewhat disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,,,,1678,34,off,836,0,0,0,0,3,3,3,3,3,treat3
2024-01-17 10:12:17,2024-01-17 10:16:43,IP Address,179.189.216.32,100,265,True,2024-01-17 10:16:43,R_6aXZToOt07nHt3f,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,Statement balance,,,,Neither confident nor unconfident,In 12 months,,Today,,,,,,,,Today,,,,Today,,In 12 months,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Neither agree nor disagree,Neither agree nor disagree,Disagree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,,,,1678,34,off,,,,,,,,,,,treat2
2024-01-17 10:11:33,2024-01-17 10:17:00,IP Address,181.42.44.119,100,327,True,2024-01-17 10:17:01,R_5XpQ2oHAB0lF14Z,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,,,,,1678,34,off,,,,,,,,,,,control
2024-01-17 10:11:40,2024-01-17 10:17:29,IP Address,186.11.101.88,100,349,True,2024-01-17 10:17:30,R_6NCvu0oLwvKEUGR,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,"More than 6 months ago, but less than a year",,,,,,Statement balance,,,,Unconfident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,Don't know / Refuse to answer,,,,,,,Exactly $102,Exactly the same as today,True,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Some college but no degree,,,,,1678,34,off,,,,,,,,,,,treat2
2024-01-17 10:12:21,2024-01-17 10:17:35,IP Address,179.189.216.39,100,313,True,2024-01-17 10:17:35,R_7IjBd2xFXmutbwt,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Somewhat agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",How much i would be saving if i didnt pay the total amount.,,,,1678,34,off,,,,,,,,,,,treat2
2024-01-17 10:11:40,2024-01-17 10:17:58,IP Address,186.11.40.64,100,378,True,2024-01-17 10:17:59,R_57a8pCjnizSF2rT,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,"More than 6 months ago, but less than a year",,,,,,,,Minimum payment,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,Less than $102,Less than today,Don’t know,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",Prefiero pagar el precio de lista y ahorrar que endeudarme,,,,1678,34,off,503,2,2,1,1,1,1,1,1,1,treat3
2024-01-17 10:11:38,2024-01-17 10:18:11,IP Address,181.42.48.171,100,392,True,2024-01-17 10:18:12,R_1oiiJhf0IM4XLjm,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Other amount ($),1046,,,,,Confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Somewhat disagree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",El tiempo remanente de la deuda,,,,1678,34,off,1046,1,1,1,1,3,1,0,0,0,treat1
2024-01-17 10:11:59,2024-01-17 10:18:22,IP Address,179.189.216.39,100,382,True,2024-01-17 10:18:23,R_1S9mUleM9Xbaub7,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely unconfident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Neither agree nor disagree,Disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",Interest rate,,,,1678,34,off,1678,9,9,9,9,7,9,9,9,9,treat1
2024-01-17 10:11:32,2024-01-17 10:18:48,IP Address,104.28.115.49,100,435,True,2024-01-17 10:18:49,R_3rCqnbB6N3uaVpv,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Other amount ($),1678,,,,,,,Confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Disagree,Somewhat agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",The total balance in my count.,,,,1678,34,off,,,,,,,,,,,control
2024-01-17 10:11:42,2024-01-17 10:19:14,IP Address,186.189.91.176,100,452,True,2024-01-17 10:19:14,R_6QVqSORFQll9vl7,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,"More than 6 months ago, but less than a year",,,,,,,,Statement balance,,Very unconfident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",.,,,,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-17 10:12:38,2024-01-17 10:20:42,IP Address,190.107.228.15,100,483,True,2024-01-17 10:20:42,R_7krzE6ACs8c2By1,,,,,-33.4521,-70.6536,qr,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,In 12 months,,Today,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",,,,,1678,34,off,,,,,,,,,,,control
2024-01-18 07:56:14,2024-01-18 08:06:32,IP Address,132.187.102.186,100,618,True,2024-01-18 08:06:33,R_6g7jveEuAZevZpT,,,,,49.8605,9.8458,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than 6 months ago, but less than a year",,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Disagree,Neither agree nor disagree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",mainly the final amount that i have to pay,,,,1678,34,off,1678,6,8,8,8,8,8,10,10,10,treat3
2024-01-13 14:12:02,2024-01-13 14:13:42,IP Address,186.11.30.166,9,100,False,2024-01-20 14:13:48,R_6NqwNFncBQY8sB5,,,,,,,anonymous,EN,Yes,Yes,Yes,I am not sure if I have used a credit card,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,34,off,,,,,,,,,,,treat2
2024-01-22 14:50:05,2024-01-22 14:50:49,IP Address,194.113.177.113,100,43,True,2024-01-22 14:50:49,R_1cvLdsiGYjBFgcJ,,,,,41.5376,2.2109,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,I do not have or do not use a credit card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1678,34,off,,,,,,,,,,,treat1
2024-01-22 15:22:33,2024-01-22 15:22:57,IP Address,194.113.177.113,100,23,True,2024-01-22 15:22:58,R_5f8JmiM4vv23xsc,,,,,41.5376,2.2109,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,I do not have or do not use a credit card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfoyjgc4fflg6ctw_974c89b6d4f93819_60abfdf2cdd04109_b24422d93cd2ac4289fda3a35976177d,1,12,1678,34,off,,,,,,,,,,,treat3
2024-01-22 16:13:47,2024-01-22 16:14:16,IP Address,107.77.209.25,100,29,True,2024-01-22 16:14:17,R_1Up6BrpdNDxvwcx,,,,,38.5774,-90.6709,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb1183a3a4d933a1_974c89b6d4f93819_f48c7907bb128806_cba6684dc954debc1f3f8f198d67d535,2,12,1678,34,off,,,,,,,,,,,control
2024-01-22 16:18:30,2024-01-22 16:18:56,IP Address,24.55.146.115,100,25,True,2024-01-22 16:18:56,R_7kk5KvTVIS5gDq1,,,,,41.0169,-76.8394,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba9269cd14788501_974c89b6d4f93819_c19038a89ab3624d_e2acea86b1c104d96b076f51f9174b4f,2,7,1678,34,off,,,,,,,,,,,treat2
2024-01-22 16:46:12,2024-01-22 16:48:30,IP Address,207.244.71.82,100,138,True,2024-01-22 16:48:31,R_1htFaoJVKZwcuGE,,,,,39.6566,-75.5661,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc2462f489c6db8f_974c89b6d4f93819_61c04803927ad6c3_cf4299557e26483c884b5cad7b3b0f6d,1,8,1678,34,off,,,,,,,,,,,control
2024-01-22 17:34:39,2024-01-22 17:35:38,IP Address,107.137.105.7,100,58,True,2024-01-22 17:35:39,R_6revLqrmGdL6AgU,,,,,34.113,-118.1888,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702503fd5fc1641_974c89b6d4f93819_c19038a89ab3624d_56d54ca74aec76cd220cac4c4cad3e01,2,1,1678,34,off,,,,,,,,,,,treat1
2024-01-22 17:49:41,2024-01-22 17:50:09,IP Address,96.38.161.203,100,27,True,2024-01-22 17:50:10,R_7N1WNxYIxHLigsx,,,,,39.4987,-119.8202,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d0ac8a8336f0bc0_974c89b6d4f93819_25863b3995b0d676_75a91ea80db1468e081015fd6c9399f2,2,5,1678,34,off,,,,,,,,,,,treat3
2024-01-22 18:28:21,2024-01-22 18:29:20,IP Address,47.229.251.80,100,59,True,2024-01-22 18:29:21,R_6Ib1j22Fe5GBb3e,,,,,34.2423,-117.2748,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f362784913f153_974c89b6d4f93819_2a68b7f49813bdc4_46f0b31d151f0420693f5a13eb276101,2,7,1678,34,off,,,,,,,,,,,treat2
2024-01-22 19:37:41,2024-01-22 19:38:15,IP Address,97.114.147.92,100,33,True,2024-01-22 19:38:15,R_1HwwvPmiZxKVrMJ,,,,,35.3071,-93.0676,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb8bf0a985db8b2_974c89b6d4f93819_2a68b7f49813bdc4_7f8b61ca3057d7a4123a2944809c33a9,2,6,1678,34,off,,,,,,,,,,,control
2024-01-22 20:25:23,2024-01-22 20:25:58,IP Address,172.56.200.31,100,35,True,2024-01-22 20:25:59,R_3i8AVbRCFwYQKqt,,,,,43.6165,-116.2001,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,I do not have or do not use a credit card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cd965989bf0a083_974c89b6d4f93819_2a68b7f49813bdc4_4b5e04f29f0c888f3569330e5e36fa97,1,1,1678,34,off,,,,,,,,,,,treat2
2024-01-22 23:20:56,2024-01-22 23:23:51,IP Address,172.221.147.149,100,175,True,2024-01-22 23:23:52,R_6dtwMFLURQZxhxi,,,,,38.6976,-90.3604,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379c2251283c90b_974c89b6d4f93819_68957bfa01ca7633_ab517de7381fdad34fc612e9244d7f25,2,1,1678,34,off,,,,,,,,,,,treat2
2024-01-23 05:25:54,2024-01-23 05:30:19,IP Address,207.44.39.102,100,265,True,2024-01-23 05:30:20,R_60vMUP3p47DM3MJ,,,,,40.7962,-76.4226,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Other amount ($),51,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,In 12 months,In 12 months,,,,,More than $102,Less than today,Don’t know,Somewhat agree,Disagree,Somewhat disagree,High school graduate,getting out of debt quicker and save on the interest,57dcdab4bdc16024_974c89b6d4f93819_2a68b7f49813bdc4_63237d7cd2675055778470481c303ad6,1,3,1678,34,off,51,2,2,2,0,0,0,0,0,0,treat1
2024-01-23 05:28:59,2024-01-23 05:33:23,IP Address,99.33.188.204,100,264,True,2024-01-23 05:33:24,R_626lSwJNpklEemp,,,,,29.7439,-95.6067,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Less than today,False,Strongly disagree,Disagree,Strongly agree,Bachelor's degree,How much growth of the money in a year,fc7c814664cd2bb5_974c89b6d4f93819_2a68b7f49813bdc4_0f5858f79067c607ca1e8486d4c1cae6,2,6,1678,34,off,1673,2,2,2,2,2,2,2,2,2,treat3
2024-01-23 05:42:41,2024-01-23 05:45:22,IP Address,71.81.127.203,100,160,True,2024-01-23 05:45:22,R_7LScv9sqAYxjrdp,,,,,35.5986,-82.2902,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,More than today,False,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,That is just what I do,23bf88db2dfb5215_974c89b6d4f93819_2a68b7f49813bdc4_5f56f7b0d6937662213603b7576ebe87,2,9,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-23 05:49:54,2024-01-23 05:50:32,IP Address,207.155.90.3,100,38,True,2024-01-23 05:50:33,R_639iTeiSzk4gWDD,,,,,37.1531,-84.0986,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,I do not have or do not use a credit card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7087155396637b6a_974c89b6d4f93819_2a68b7f49813bdc4_24b8165d5845ed7eec4493dc1e7dc1bb,2,3,1678,34,off,,,,,,,,,,,
2024-01-23 05:50:14,2024-01-23 05:59:03,IP Address,172.56.209.183,100,528,True,2024-01-23 05:59:04,R_6CIGbq7npkTxeOi,,,,,36.102,-115.1447,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Minimum payment,,Unconfident,Don't know / Refuse to answer,Today,,,,,,,,,,,,,,,,Today,In 12 months,Don't know / Refuse to answer,,,,,,,,,,,,,Don’t know,Don’t know,Don’t know,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Less than a high school diploma or equivalent,The survey was interesting but the part of the survey asked me about my perception of percentages I am very bad with that so I answered I don't know just to be honest..,86d84859269c2589_974c89b6d4f93819_2a68b7f49813bdc4_4190f31ea223b204a8fed64e23166d0f,1,1,1678,34,off,38,5,3,1,1,1,3,1,1,1,treat3
2024-01-23 05:59:09,2024-01-23 06:02:59,IP Address,12.74.222.54,100,229,True,2024-01-23 06:03:00,R_1FnsZxocbndgY1z,,,,,41.9457,-87.7393,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Statement balance,,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,True,Agree,Strongly agree,Agree,Bachelor's degree,"How much money I have available ",859bd0284d2a7246_974c89b6d4f93819_2a68b7f49813bdc4_153b5f27694db7a70e86264f6835935f,1,6,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-23 06:00:01,2024-01-23 06:05:22,IP Address,66.177.241.190,100,320,True,2024-01-23 06:05:23,R_10HiJ46Gk8LzLXU,,,,,26.2822,-80.1156,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Very confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,True,Somewhat disagree,Somewhat agree,Somewhat disagree,High school graduate,,35982b43dfabd8f1_974c89b6d4f93819_2a68b7f49813bdc4_d0935ce7e0242d2e7063e12a084f1684,1,8,1678,34,off,,,,,,,,,,,treat2
